US_State,Year,Program_Name,Incentive_Type,Amount_USD,Amount_Notes,Income_Eligibility,Vehicle_Price_Cap_USD,Stackable,Program_Status,Start_Date,End_Date,Administering_Agency,Source_URL
CO,2020,Electric Vehicle (EV) and Hydrogen Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Qualified EVs and FCEVs titled and registered in Colorado are eligible
for a tax credit. Light-duty EVs and FCEVs purchased or leased before
January 1, 2029, are eligible for a tax credit equal to the",,,,amended,2016-06-06 00:00:00 UTC,,,https://leg.colorado.gov/|https://leg.colorado.gov/colorado-revised-statutes|https://leg.colorado.gov/|https://leg.colorado.gov/
CO,2021,Electric Vehicle (EV) and Hydrogen Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Qualified EVs and FCEVs titled and registered in Colorado are eligible
for a tax credit. Light-duty EVs and FCEVs purchased or leased before
January 1, 2029, are eligible for a tax credit equal to the",,,,amended,2016-06-06 00:00:00 UTC,,,https://leg.colorado.gov/|https://leg.colorado.gov/colorado-revised-statutes|https://leg.colorado.gov/|https://leg.colorado.gov/
CO,2022,Electric Vehicle (EV) and Hydrogen Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Qualified EVs and FCEVs titled and registered in Colorado are eligible
for a tax credit. Light-duty EVs and FCEVs purchased or leased before
January 1, 2029, are eligible for a tax credit equal to the",,,,amended,2016-06-06 00:00:00 UTC,,,https://leg.colorado.gov/|https://leg.colorado.gov/colorado-revised-statutes|https://leg.colorado.gov/|https://leg.colorado.gov/
CO,2023,Electric Vehicle (EV) and Hydrogen Fuel Cell Electric Vehicle (FCEV) Tax Credit,TAX,,"Qualified EVs and FCEVs titled and registered in Colorado are eligible
for a tax credit. Light-duty EVs and FCEVs purchased or leased before
January 1, 2029, are eligible for a tax credit equal to the",,,,amended,2016-06-06 00:00:00 UTC,,,https://leg.colorado.gov/|https://leg.colorado.gov/colorado-revised-statutes|https://leg.colorado.gov/|https://leg.colorado.gov/
TX,2016,Light-Duty Alternative Fuel Vehicle Rebates,RBATE,,"The Texas Commission on Environmental Quality (TCEQ) administers the
Light-Duty Motor Vehicle Purchase or Lease Incentive Program (LDPLIP) as
part of the Texas Emissions Reduction Plan (TERP). LDPLIP ",,,,enacted,2017-06-12 00:00:00 UTC,,,http://www.capitol.state.tx.us/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml
TX,2017,Light-Duty Alternative Fuel Vehicle Rebates,RBATE,,"The Texas Commission on Environmental Quality (TCEQ) administers the
Light-Duty Motor Vehicle Purchase or Lease Incentive Program (LDPLIP) as
part of the Texas Emissions Reduction Plan (TERP). LDPLIP ",,,,enacted,2017-06-12 00:00:00 UTC,,,http://www.capitol.state.tx.us/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml
TX,2018,Light-Duty Alternative Fuel Vehicle Rebates,RBATE,,"The Texas Commission on Environmental Quality (TCEQ) administers the
Light-Duty Motor Vehicle Purchase or Lease Incentive Program (LDPLIP) as
part of the Texas Emissions Reduction Plan (TERP). LDPLIP ",,,,enacted,2017-06-12 00:00:00 UTC,,,http://www.capitol.state.tx.us/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml
TX,2019,Light-Duty Alternative Fuel Vehicle Rebates,RBATE,,"The Texas Commission on Environmental Quality (TCEQ) administers the
Light-Duty Motor Vehicle Purchase or Lease Incentive Program (LDPLIP) as
part of the Texas Emissions Reduction Plan (TERP). LDPLIP ",,,,enacted,2017-06-12 00:00:00 UTC,,,http://www.capitol.state.tx.us/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml
TX,2020,Light-Duty Alternative Fuel Vehicle Rebates,RBATE,,"The Texas Commission on Environmental Quality (TCEQ) administers the
Light-Duty Motor Vehicle Purchase or Lease Incentive Program (LDPLIP) as
part of the Texas Emissions Reduction Plan (TERP). LDPLIP ",,,,enacted,2017-06-12 00:00:00 UTC,,,http://www.capitol.state.tx.us/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml
TX,2021,Light-Duty Alternative Fuel Vehicle Rebates,RBATE,,"The Texas Commission on Environmental Quality (TCEQ) administers the
Light-Duty Motor Vehicle Purchase or Lease Incentive Program (LDPLIP) as
part of the Texas Emissions Reduction Plan (TERP). LDPLIP ",,,,enacted,2017-06-12 00:00:00 UTC,,,http://www.capitol.state.tx.us/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml
TX,2022,Light-Duty Alternative Fuel Vehicle Rebates,RBATE,,"The Texas Commission on Environmental Quality (TCEQ) administers the
Light-Duty Motor Vehicle Purchase or Lease Incentive Program (LDPLIP) as
part of the Texas Emissions Reduction Plan (TERP). LDPLIP ",,,,enacted,2017-06-12 00:00:00 UTC,,,http://www.capitol.state.tx.us/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml
TX,2023,Light-Duty Alternative Fuel Vehicle Rebates,RBATE,,"The Texas Commission on Environmental Quality (TCEQ) administers the
Light-Duty Motor Vehicle Purchase or Lease Incentive Program (LDPLIP) as
part of the Texas Emissions Reduction Plan (TERP). LDPLIP ",,,,enacted,2017-06-12 00:00:00 UTC,,,http://www.capitol.state.tx.us/BillLookup/BillNumber.aspx|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml
NY,2016,Zero Emission Vehicle (ZEV) Rebate and ZEV Fueling Infrastructure Grant for Municipalities,GNT|RBATE,,"The New York State Department of Environmental Conservation's (NYSDEC)
Municipal ZEV Program (zero tailpipe emissions) offers rebates to
cities, towns, villages, counties, and New York City boroughs f",,,,,,,,
NY,2017,Zero Emission Vehicle (ZEV) Rebate and ZEV Fueling Infrastructure Grant for Municipalities,GNT|RBATE,,"The New York State Department of Environmental Conservation's (NYSDEC)
Municipal ZEV Program (zero tailpipe emissions) offers rebates to
cities, towns, villages, counties, and New York City boroughs f",,,,,,,,
NY,2018,Zero Emission Vehicle (ZEV) Rebate and ZEV Fueling Infrastructure Grant for Municipalities,GNT|RBATE,,"The New York State Department of Environmental Conservation's (NYSDEC)
Municipal ZEV Program (zero tailpipe emissions) offers rebates to
cities, towns, villages, counties, and New York City boroughs f",,,,,,,,
NY,2019,Zero Emission Vehicle (ZEV) Rebate and ZEV Fueling Infrastructure Grant for Municipalities,GNT|RBATE,,"The New York State Department of Environmental Conservation's (NYSDEC)
Municipal ZEV Program (zero tailpipe emissions) offers rebates to
cities, towns, villages, counties, and New York City boroughs f",,,,,,,,
NY,2020,Zero Emission Vehicle (ZEV) Rebate and ZEV Fueling Infrastructure Grant for Municipalities,GNT|RBATE,,"The New York State Department of Environmental Conservation's (NYSDEC)
Municipal ZEV Program (zero tailpipe emissions) offers rebates to
cities, towns, villages, counties, and New York City boroughs f",,,,,,,,
NY,2021,Zero Emission Vehicle (ZEV) Rebate and ZEV Fueling Infrastructure Grant for Municipalities,GNT|RBATE,,"The New York State Department of Environmental Conservation's (NYSDEC)
Municipal ZEV Program (zero tailpipe emissions) offers rebates to
cities, towns, villages, counties, and New York City boroughs f",,,,,,,,
NY,2022,Zero Emission Vehicle (ZEV) Rebate and ZEV Fueling Infrastructure Grant for Municipalities,GNT|RBATE,,"The New York State Department of Environmental Conservation's (NYSDEC)
Municipal ZEV Program (zero tailpipe emissions) offers rebates to
cities, towns, villages, counties, and New York City boroughs f",,,,,,,,
NY,2023,Zero Emission Vehicle (ZEV) Rebate and ZEV Fueling Infrastructure Grant for Municipalities,GNT|RBATE,,"The New York State Department of Environmental Conservation's (NYSDEC)
Municipal ZEV Program (zero tailpipe emissions) offers rebates to
cities, towns, villages, counties, and New York City boroughs f",,,,,,,,
CA,2016,Electric Vehicle (EV) Charging Station Rebate - South Coast and MSRC,RBATE,,"The South Coast Air Quality Management District (SCAQMD) and the Mobile
Source Air Pollution Reduction Review Committee's (MSRC) Residential EV
Charging Incentive Pilot Program offers rebates of up to",,,,,,,,
CA,2017,Electric Vehicle (EV) Charging Station Rebate - South Coast and MSRC,RBATE,,"The South Coast Air Quality Management District (SCAQMD) and the Mobile
Source Air Pollution Reduction Review Committee's (MSRC) Residential EV
Charging Incentive Pilot Program offers rebates of up to",,,,,,,,
CA,2018,Electric Vehicle (EV) Charging Station Rebate - South Coast and MSRC,RBATE,,"The South Coast Air Quality Management District (SCAQMD) and the Mobile
Source Air Pollution Reduction Review Committee's (MSRC) Residential EV
Charging Incentive Pilot Program offers rebates of up to",,,,,,,,
CA,2019,Electric Vehicle (EV) Charging Station Rebate - South Coast and MSRC,RBATE,,"The South Coast Air Quality Management District (SCAQMD) and the Mobile
Source Air Pollution Reduction Review Committee's (MSRC) Residential EV
Charging Incentive Pilot Program offers rebates of up to",,,,,,,,
CA,2020,Electric Vehicle (EV) Charging Station Rebate - South Coast and MSRC,RBATE,,"The South Coast Air Quality Management District (SCAQMD) and the Mobile
Source Air Pollution Reduction Review Committee's (MSRC) Residential EV
Charging Incentive Pilot Program offers rebates of up to",,,,,,,,
CA,2021,Electric Vehicle (EV) Charging Station Rebate - South Coast and MSRC,RBATE,,"The South Coast Air Quality Management District (SCAQMD) and the Mobile
Source Air Pollution Reduction Review Committee's (MSRC) Residential EV
Charging Incentive Pilot Program offers rebates of up to",,,,,,,,
CA,2022,Electric Vehicle (EV) Charging Station Rebate - South Coast and MSRC,RBATE,,"The South Coast Air Quality Management District (SCAQMD) and the Mobile
Source Air Pollution Reduction Review Committee's (MSRC) Residential EV
Charging Incentive Pilot Program offers rebates of up to",,,,,,,,
CA,2023,Electric Vehicle (EV) Charging Station Rebate - South Coast and MSRC,RBATE,,"The South Coast Air Quality Management District (SCAQMD) and the Mobile
Source Air Pollution Reduction Review Committee's (MSRC) Residential EV
Charging Incentive Pilot Program offers rebates of up to",,,,,,,,
MA,2016,Electric Vehicle (EV) Rebate,OTHER|RBATE,,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives va",,,,,,,,
MA,2017,Electric Vehicle (EV) Rebate,OTHER|RBATE,,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives va",,,,,,,,
MA,2018,Electric Vehicle (EV) Rebate,OTHER|RBATE,,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives va",,,,,,,,
MA,2019,Electric Vehicle (EV) Rebate,OTHER|RBATE,,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives va",,,,,,,,
MA,2020,Electric Vehicle (EV) Rebate,OTHER|RBATE,,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives va",,,,,,,,
MA,2021,Electric Vehicle (EV) Rebate,OTHER|RBATE,,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives va",,,,,,,,
MA,2022,Electric Vehicle (EV) Rebate,OTHER|RBATE,,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives va",,,,,,,,
MA,2023,Electric Vehicle (EV) Rebate,OTHER|RBATE,,"Residential customers of participating Massachusetts municipal light
plants (MLPs) may be eligible for a free or discounted Level 2 EV
charger through the Massachusetts NextZero program. Incentives va",,,,,,,,
OK,2016,Alternative Fuel School Bus and Electric Vehicle (EV) Charger Rebate Program,RBATE,,"The Oklahoma Department of Environmental Quality (DEQ) offers rebates
for projects that repower or replace an actively used, engine model year
2009 or older, diesel school bus with a model that operat",,,,,,,,
OK,2017,Alternative Fuel School Bus and Electric Vehicle (EV) Charger Rebate Program,RBATE,,"The Oklahoma Department of Environmental Quality (DEQ) offers rebates
for projects that repower or replace an actively used, engine model year
2009 or older, diesel school bus with a model that operat",,,,,,,,
OK,2018,Alternative Fuel School Bus and Electric Vehicle (EV) Charger Rebate Program,RBATE,,"The Oklahoma Department of Environmental Quality (DEQ) offers rebates
for projects that repower or replace an actively used, engine model year
2009 or older, diesel school bus with a model that operat",,,,,,,,
OK,2019,Alternative Fuel School Bus and Electric Vehicle (EV) Charger Rebate Program,RBATE,,"The Oklahoma Department of Environmental Quality (DEQ) offers rebates
for projects that repower or replace an actively used, engine model year
2009 or older, diesel school bus with a model that operat",,,,,,,,
OK,2020,Alternative Fuel School Bus and Electric Vehicle (EV) Charger Rebate Program,RBATE,,"The Oklahoma Department of Environmental Quality (DEQ) offers rebates
for projects that repower or replace an actively used, engine model year
2009 or older, diesel school bus with a model that operat",,,,,,,,
OK,2021,Alternative Fuel School Bus and Electric Vehicle (EV) Charger Rebate Program,RBATE,,"The Oklahoma Department of Environmental Quality (DEQ) offers rebates
for projects that repower or replace an actively used, engine model year
2009 or older, diesel school bus with a model that operat",,,,,,,,
OK,2022,Alternative Fuel School Bus and Electric Vehicle (EV) Charger Rebate Program,RBATE,,"The Oklahoma Department of Environmental Quality (DEQ) offers rebates
for projects that repower or replace an actively used, engine model year
2009 or older, diesel school bus with a model that operat",,,,,,,,
OK,2023,Alternative Fuel School Bus and Electric Vehicle (EV) Charger Rebate Program,RBATE,,"The Oklahoma Department of Environmental Quality (DEQ) offers rebates
for projects that repower or replace an actively used, engine model year
2009 or older, diesel school bus with a model that operat",,,,,,,,
CA,2016,Electric Vehicle (EV) Rebate - Antelope Valley,RBATE,,"The Antelope Valley Air Quality Management District (AVAQMD) offers
residents rebates of up to \$500 for the purchase or lease of an EV from
a dealership within the Antelope Valley jurisdiction. For m",,,,,,,,
CA,2017,Electric Vehicle (EV) Rebate - Antelope Valley,RBATE,,"The Antelope Valley Air Quality Management District (AVAQMD) offers
residents rebates of up to \$500 for the purchase or lease of an EV from
a dealership within the Antelope Valley jurisdiction. For m",,,,,,,,
CA,2018,Electric Vehicle (EV) Rebate - Antelope Valley,RBATE,,"The Antelope Valley Air Quality Management District (AVAQMD) offers
residents rebates of up to \$500 for the purchase or lease of an EV from
a dealership within the Antelope Valley jurisdiction. For m",,,,,,,,
CA,2019,Electric Vehicle (EV) Rebate - Antelope Valley,RBATE,,"The Antelope Valley Air Quality Management District (AVAQMD) offers
residents rebates of up to \$500 for the purchase or lease of an EV from
a dealership within the Antelope Valley jurisdiction. For m",,,,,,,,
CA,2020,Electric Vehicle (EV) Rebate - Antelope Valley,RBATE,,"The Antelope Valley Air Quality Management District (AVAQMD) offers
residents rebates of up to \$500 for the purchase or lease of an EV from
a dealership within the Antelope Valley jurisdiction. For m",,,,,,,,
CA,2021,Electric Vehicle (EV) Rebate - Antelope Valley,RBATE,,"The Antelope Valley Air Quality Management District (AVAQMD) offers
residents rebates of up to \$500 for the purchase or lease of an EV from
a dealership within the Antelope Valley jurisdiction. For m",,,,,,,,
CA,2022,Electric Vehicle (EV) Rebate - Antelope Valley,RBATE,,"The Antelope Valley Air Quality Management District (AVAQMD) offers
residents rebates of up to \$500 for the purchase or lease of an EV from
a dealership within the Antelope Valley jurisdiction. For m",,,,,,,,
CA,2023,Electric Vehicle (EV) Rebate - Antelope Valley,RBATE,,"The Antelope Valley Air Quality Management District (AVAQMD) offers
residents rebates of up to \$500 for the purchase or lease of an EV from
a dealership within the Antelope Valley jurisdiction. For m",,,,,,,,
CA,2016,Clean Vehicle Rebate - El Dorado County,RBATE,,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined ",,,,,,,,
CA,2017,Clean Vehicle Rebate - El Dorado County,RBATE,,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined ",,,,,,,,
CA,2018,Clean Vehicle Rebate - El Dorado County,RBATE,,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined ",,,,,,,,
CA,2019,Clean Vehicle Rebate - El Dorado County,RBATE,,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined ",,,,,,,,
CA,2020,Clean Vehicle Rebate - El Dorado County,RBATE,,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined ",,,,,,,,
CA,2021,Clean Vehicle Rebate - El Dorado County,RBATE,,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined ",,,,,,,,
CA,2022,Clean Vehicle Rebate - El Dorado County,RBATE,,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined ",,,,,,,,
CA,2023,Clean Vehicle Rebate - El Dorado County,RBATE,,"The El Dorado County Air Quality Management District (EDC AQMD) offers
rebates of up to \$599 to residents toward the purchase or lease of a
new zero emission vehicle (ZEV) or partial-ZEV, as defined ",,,,,,,,
ID,2016,Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Idaho Department of Environmental Quality (IDEQ) offers rebates for
the replacement of qualified medium- and heavy-duty diesel vehicles with
new diesel or alternative fuel vehicles. Rebates are av",,,,,,,,
ID,2017,Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Idaho Department of Environmental Quality (IDEQ) offers rebates for
the replacement of qualified medium- and heavy-duty diesel vehicles with
new diesel or alternative fuel vehicles. Rebates are av",,,,,,,,
ID,2018,Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Idaho Department of Environmental Quality (IDEQ) offers rebates for
the replacement of qualified medium- and heavy-duty diesel vehicles with
new diesel or alternative fuel vehicles. Rebates are av",,,,,,,,
ID,2019,Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Idaho Department of Environmental Quality (IDEQ) offers rebates for
the replacement of qualified medium- and heavy-duty diesel vehicles with
new diesel or alternative fuel vehicles. Rebates are av",,,,,,,,
ID,2020,Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Idaho Department of Environmental Quality (IDEQ) offers rebates for
the replacement of qualified medium- and heavy-duty diesel vehicles with
new diesel or alternative fuel vehicles. Rebates are av",,,,,,,,
ID,2021,Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Idaho Department of Environmental Quality (IDEQ) offers rebates for
the replacement of qualified medium- and heavy-duty diesel vehicles with
new diesel or alternative fuel vehicles. Rebates are av",,,,,,,,
ID,2022,Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Idaho Department of Environmental Quality (IDEQ) offers rebates for
the replacement of qualified medium- and heavy-duty diesel vehicles with
new diesel or alternative fuel vehicles. Rebates are av",,,,,,,,
ID,2023,Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Idaho Department of Environmental Quality (IDEQ) offers rebates for
the replacement of qualified medium- and heavy-duty diesel vehicles with
new diesel or alternative fuel vehicles. Rebates are av",,,,,,,,
NY,2016,Electric Vehicle (EV) Charger Rebate,RBATE,,"The New York State Energy Research and Development Authority's (NYSERDA)
Charge Ready NY program offers rebates for public and private entities
toward the purchase and installation of Level 2 EV charg",,,,,,,,
NY,2017,Electric Vehicle (EV) Charger Rebate,RBATE,,"The New York State Energy Research and Development Authority's (NYSERDA)
Charge Ready NY program offers rebates for public and private entities
toward the purchase and installation of Level 2 EV charg",,,,,,,,
NY,2018,Electric Vehicle (EV) Charger Rebate,RBATE,,"The New York State Energy Research and Development Authority's (NYSERDA)
Charge Ready NY program offers rebates for public and private entities
toward the purchase and installation of Level 2 EV charg",,,,,,,,
NY,2019,Electric Vehicle (EV) Charger Rebate,RBATE,,"The New York State Energy Research and Development Authority's (NYSERDA)
Charge Ready NY program offers rebates for public and private entities
toward the purchase and installation of Level 2 EV charg",,,,,,,,
NY,2020,Electric Vehicle (EV) Charger Rebate,RBATE,,"The New York State Energy Research and Development Authority's (NYSERDA)
Charge Ready NY program offers rebates for public and private entities
toward the purchase and installation of Level 2 EV charg",,,,,,,,
NY,2021,Electric Vehicle (EV) Charger Rebate,RBATE,,"The New York State Energy Research and Development Authority's (NYSERDA)
Charge Ready NY program offers rebates for public and private entities
toward the purchase and installation of Level 2 EV charg",,,,,,,,
NY,2022,Electric Vehicle (EV) Charger Rebate,RBATE,,"The New York State Energy Research and Development Authority's (NYSERDA)
Charge Ready NY program offers rebates for public and private entities
toward the purchase and installation of Level 2 EV charg",,,,,,,,
NY,2023,Electric Vehicle (EV) Charger Rebate,RBATE,,"The New York State Energy Research and Development Authority's (NYSERDA)
Charge Ready NY program offers rebates for public and private entities
toward the purchase and installation of Level 2 EV charg",,,,,,,,
AL,2016,Electric Vehicle (EV) Charger and Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Alabama Department of Economic and Community Affairs (ADECA) offers
grants for light-duty EV chargers and the replacement of qualified
medium- and heavy-duty diesel vehicles with new diesel or alt",,,,,,,,
AL,2017,Electric Vehicle (EV) Charger and Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Alabama Department of Economic and Community Affairs (ADECA) offers
grants for light-duty EV chargers and the replacement of qualified
medium- and heavy-duty diesel vehicles with new diesel or alt",,,,,,,,
AL,2018,Electric Vehicle (EV) Charger and Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Alabama Department of Economic and Community Affairs (ADECA) offers
grants for light-duty EV chargers and the replacement of qualified
medium- and heavy-duty diesel vehicles with new diesel or alt",,,,,,,,
AL,2019,Electric Vehicle (EV) Charger and Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Alabama Department of Economic and Community Affairs (ADECA) offers
grants for light-duty EV chargers and the replacement of qualified
medium- and heavy-duty diesel vehicles with new diesel or alt",,,,,,,,
AL,2020,Electric Vehicle (EV) Charger and Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Alabama Department of Economic and Community Affairs (ADECA) offers
grants for light-duty EV chargers and the replacement of qualified
medium- and heavy-duty diesel vehicles with new diesel or alt",,,,,,,,
AL,2021,Electric Vehicle (EV) Charger and Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Alabama Department of Economic and Community Affairs (ADECA) offers
grants for light-duty EV chargers and the replacement of qualified
medium- and heavy-duty diesel vehicles with new diesel or alt",,,,,,,,
AL,2022,Electric Vehicle (EV) Charger and Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Alabama Department of Economic and Community Affairs (ADECA) offers
grants for light-duty EV chargers and the replacement of qualified
medium- and heavy-duty diesel vehicles with new diesel or alt",,,,,,,,
AL,2023,Electric Vehicle (EV) Charger and Medium- and Heavy-Duty Diesel Vehicle Replacement Rebates,RBATE,,"The Alabama Department of Economic and Community Affairs (ADECA) offers
grants for light-duty EV chargers and the replacement of qualified
medium- and heavy-duty diesel vehicles with new diesel or alt",,,,,,,,
ME,2016,Electric Vehicle (EV) Rebates,RBATE,,"Efficiency Maine's EV Accelerator provides rebates to Maine residents,
businesses, government entities, and tribal governments for the purchase
or lease of a new EV or plug-in hybrid electric vehicle ",,,,enacted,2019-06-10 00:00:00 UTC,,,http://www.mainelegislature.org/legis/statutes/|http://legislature.maine.gov/
ME,2017,Electric Vehicle (EV) Rebates,RBATE,,"Efficiency Maine's EV Accelerator provides rebates to Maine residents,
businesses, government entities, and tribal governments for the purchase
or lease of a new EV or plug-in hybrid electric vehicle ",,,,enacted,2019-06-10 00:00:00 UTC,,,http://www.mainelegislature.org/legis/statutes/|http://legislature.maine.gov/
ME,2018,Electric Vehicle (EV) Rebates,RBATE,,"Efficiency Maine's EV Accelerator provides rebates to Maine residents,
businesses, government entities, and tribal governments for the purchase
or lease of a new EV or plug-in hybrid electric vehicle ",,,,enacted,2019-06-10 00:00:00 UTC,,,http://www.mainelegislature.org/legis/statutes/|http://legislature.maine.gov/
ME,2019,Electric Vehicle (EV) Rebates,RBATE,,"Efficiency Maine's EV Accelerator provides rebates to Maine residents,
businesses, government entities, and tribal governments for the purchase
or lease of a new EV or plug-in hybrid electric vehicle ",,,,enacted,2019-06-10 00:00:00 UTC,,,http://www.mainelegislature.org/legis/statutes/|http://legislature.maine.gov/
ME,2020,Electric Vehicle (EV) Rebates,RBATE,,"Efficiency Maine's EV Accelerator provides rebates to Maine residents,
businesses, government entities, and tribal governments for the purchase
or lease of a new EV or plug-in hybrid electric vehicle ",,,,enacted,2019-06-10 00:00:00 UTC,,,http://www.mainelegislature.org/legis/statutes/|http://legislature.maine.gov/
ME,2021,Electric Vehicle (EV) Rebates,RBATE,,"Efficiency Maine's EV Accelerator provides rebates to Maine residents,
businesses, government entities, and tribal governments for the purchase
or lease of a new EV or plug-in hybrid electric vehicle ",,,,enacted,2019-06-10 00:00:00 UTC,,,http://www.mainelegislature.org/legis/statutes/|http://legislature.maine.gov/
ME,2022,Electric Vehicle (EV) Rebates,RBATE,,"Efficiency Maine's EV Accelerator provides rebates to Maine residents,
businesses, government entities, and tribal governments for the purchase
or lease of a new EV or plug-in hybrid electric vehicle ",,,,enacted,2019-06-10 00:00:00 UTC,,,http://www.mainelegislature.org/legis/statutes/|http://legislature.maine.gov/
ME,2023,Electric Vehicle (EV) Rebates,RBATE,,"Efficiency Maine's EV Accelerator provides rebates to Maine residents,
businesses, government entities, and tribal governments for the purchase
or lease of a new EV or plug-in hybrid electric vehicle ",,,,enacted,2019-06-10 00:00:00 UTC,,,http://www.mainelegislature.org/legis/statutes/|http://legislature.maine.gov/
UT,2016,Electric Vehicle (EV) Charging Station Rebate,RBATE,,"The Utah Department of Environmental Quality (DEQ) offers rebates of up
to 50% of the cost to purchase and install Level 2 and direct current
fast charging (DCFC) stations. Utah-based businesses and n",,,,archived,,,,
UT,2017,Electric Vehicle (EV) Charging Station Rebate,RBATE,,"The Utah Department of Environmental Quality (DEQ) offers rebates of up
to 50% of the cost to purchase and install Level 2 and direct current
fast charging (DCFC) stations. Utah-based businesses and n",,,,archived,,,,
UT,2018,Electric Vehicle (EV) Charging Station Rebate,RBATE,,"The Utah Department of Environmental Quality (DEQ) offers rebates of up
to 50% of the cost to purchase and install Level 2 and direct current
fast charging (DCFC) stations. Utah-based businesses and n",,,,archived,,,,
UT,2019,Electric Vehicle (EV) Charging Station Rebate,RBATE,,"The Utah Department of Environmental Quality (DEQ) offers rebates of up
to 50% of the cost to purchase and install Level 2 and direct current
fast charging (DCFC) stations. Utah-based businesses and n",,,,archived,,,,
UT,2020,Electric Vehicle (EV) Charging Station Rebate,RBATE,,"The Utah Department of Environmental Quality (DEQ) offers rebates of up
to 50% of the cost to purchase and install Level 2 and direct current
fast charging (DCFC) stations. Utah-based businesses and n",,,,archived,,,,
UT,2021,Electric Vehicle (EV) Charging Station Rebate,RBATE,,"The Utah Department of Environmental Quality (DEQ) offers rebates of up
to 50% of the cost to purchase and install Level 2 and direct current
fast charging (DCFC) stations. Utah-based businesses and n",,,,archived,,,,
